,date,return_pre,return_pre7,outcome,limit_return,prediction
0,2019-12-20 14:50:00+08:00,[0.00058339],"[[-0.00020445]
 [-0.00026547]
 [ 0.00058339]]",,0.0,0.0
0,2019-12-23 14:50:00+08:00,[0.0048401],"[[-0.003761  ]
 [ 0.00082923]
 [ 0.0048401 ]]",,0.0,0.0
0,2019-12-24 14:50:00+08:00,[0.00182251],"[[-0.00058215]
 [ 0.00220127]
 [ 0.00182251]]",,0.0,0.0
0,2019-12-25 14:50:00+08:00,[-0.00095385],"[[-0.00217325]
 [-0.00157906]
 [-0.00095385]]",,0.0,0.0
0,2019-12-26 14:50:00+08:00,[-0.00125716],"[[-0.00303005]
 [-0.0021123 ]
 [-0.00125716]]",,0.0,0.0
0,2019-12-27 14:50:00+08:00,[0.00211832],"[[0.00746777]
 [0.00565943]
 [0.00211832]]",,0.995289533058462,1.0
0,2019-12-30 14:50:00+08:00,[-0.00167787],"[[ 0.0031897 ]
 [ 0.00103473]
 [-0.00167787]]",,0.0,0.0
0,2019-12-31 14:50:00+08:00,[-0.00465733],"[[ 0.00240303]
 [-0.0019042 ]
 [-0.00465733]]",,0.0,0.0
0,2020-01-02 14:50:00+08:00,[-0.00392682],"[[ 0.00077602]
 [-0.0026746 ]
 [-0.00392682]]",,0.0,0.0
0,2020-01-03 14:50:00+08:00,[0.00378601],"[[0.00581545]
 [0.00438478]
 [0.00378601]]",,0.995289533058462,1.0
0,2020-01-06 14:50:00+08:00,[-0.0020972],"[[ 0.0018328 ]
 [-0.00039113]
 [-0.0020972 ]]",,0.0,0.0
0,2020-01-07 14:50:00+08:00,[0.00202051],"[[0.00230819]
 [0.00200176]
 [0.00202051]]",,0.995289533058462,1.0
0,2020-01-08 14:50:00+08:00,[-0.00216612],"[[-0.00024594]
 [-0.00169932]
 [-0.00216612]]",,0.0,0.0
0,2020-01-09 14:50:00+08:00,[-0.00130516],"[[-0.00237033]
 [-0.00217939]
 [-0.00130516]]",,0.0,0.0
0,2020-01-10 14:50:00+08:00,[0.00149497],"[[-0.00013652]
 [ 0.00061015]
 [ 0.00149497]]",,0.0,0.0
0,2020-01-13 14:50:00+08:00,[0.0013358],"[[0.00190521]
 [0.00178296]
 [0.0013358 ]]",,0.0,0.0
0,2020-01-14 14:50:00+08:00,[-0.00122935],"[[ 0.00113137]
 [-0.00010574]
 [-0.00122935]]",,0.0,0.0
0,2020-01-15 14:50:00+08:00,[-0.00084546],"[[ 9.9377893e-04]
 [-1.8095598e-05]
 [-8.4546022e-04]]",,0.0,0.0
0,2020-01-16 14:50:00+08:00,[-0.00129217],"[[-0.00123257]
 [-0.00139973]
 [-0.00129217]]",,0.0,0.0
0,2020-01-17 14:50:00+08:00,[0.00162558],"[[0.00155693]
 [0.00157374]
 [0.00162558]]",,0.0,0.0
0,2020-01-20 14:50:00+08:00,[-0.00219147],"[[-0.00187689]
 [-0.00190703]
 [-0.00219147]]",,0.0,0.0
0,2020-01-21 14:50:00+08:00,[-0.00378342],"[[-0.00145121]
 [-0.00274566]
 [-0.00378342]]",,0.0,0.0
0,2020-01-22 14:50:00+08:00,[-0.00363868],"[[-0.00066277]
 [-0.00292032]
 [-0.00363868]]",,0.0,0.0
0,2020-01-23 14:50:00+08:00,[-0.00203577],"[[-0.00338514]
 [-0.00343035]
 [-0.00203577]]",,0.0,-1.0
0,2020-02-03 14:50:00+08:00,[0.00131686],"[[-0.00373759]
 [-0.00120561]
 [ 0.00131686]]",,0.0,0.0
0,2020-02-04 14:50:00+08:00,[-0.00143718],"[[-0.02076881]
 [-0.01234266]
 [-0.00143718]]",,0.0,0.0
0,2020-02-05 14:50:00+08:00,[0.00549978],"[[-0.02064658]
 [-0.00825109]
 [ 0.00549978]]",,0.0,0.0
0,2020-02-06 14:50:00+08:00,[0.00979505],"[[-0.00971469]
 [ 0.00092919]
 [ 0.00979505]]",,0.0,0.0
0,2020-02-07 14:50:00+08:00,[0.00036114],"[[0.01541025]
 [0.00959715]
 [0.00036114]]",,0.0,0.0
0,2020-02-10 14:50:00+08:00,[0.00096394],"[[0.00791449]
 [0.00326741]
 [0.00096394]]",,0.0,0.0
0,2020-02-11 14:50:00+08:00,[0.00310985],"[[0.00859458]
 [0.00612473]
 [0.00310985]]",,0.9992355592796115,1.0
0,2020-02-12 14:50:00+08:00,[0.00424147],"[[0.006655  ]
 [0.00678313]
 [0.00424147]]",,0.9992355592796115,1.0
0,2020-02-13 14:50:00+08:00,[0.00253453],"[[0.00690812]
 [0.00473879]
 [0.00253453]]",,0.9992355592796115,1.0
0,2020-02-14 14:50:00+08:00,[0.00276687],"[[0.00233866]
 [0.00203186]
 [0.00276687]]",,0.9992355592796115,1.0
0,2020-02-17 14:50:00+08:00,[-0.00081535],"[[-0.00082257]
 [-0.00112927]
 [-0.00081535]]",,0.0,0.0
0,2020-02-18 14:50:00+08:00,[0.00674267],"[[0.00789441]
 [0.00723346]
 [0.00674267]]",,0.9992355592796115,1.0
0,2020-02-19 14:50:00+08:00,[0.00164436],"[[0.0058546 ]
 [0.00338708]
 [0.00164436]]",,0.0,0.0
0,2020-02-20 14:50:00+08:00,[0.00328266],"[[0.0052777 ]
 [0.00431385]
 [0.00328266]]",,0.9992355592796115,1.0
0,2020-02-21 14:50:00+08:00,[-0.00144154],"[[ 0.00089983]
 [-0.00151905]
 [-0.00144154]]",,0.0,0.0
0,2020-02-24 14:50:00+08:00,[-0.00056448],"[[ 0.00123831]
 [ 0.00029382]
 [-0.00056448]]",,0.0,0.0
0,2020-02-25 14:50:00+08:00,[0.00180341],"[[0.00427399]
 [0.00261727]
 [0.00180341]]",,0.0,0.0
0,2020-02-26 14:50:00+08:00,[0.00136065],"[[-0.00124691]
 [-0.00041437]
 [ 0.00136065]]",,0.0,0.0
0,2020-02-27 14:50:00+08:00,[0.00540958],"[[-0.00144886]
 [ 0.00180208]
 [ 0.00540958]]",,0.0,0.0
0,2020-02-28 14:50:00+08:00,[0.0080208],"[[-0.00061513]
 [ 0.00443627]
 [ 0.0080208 ]]",,0.0,0.0
