,date,return_pre,return_pre7,outcome,limit_return,prediction
0,2020-03-24 14:50:00+08:00,[-0.00447901],"[[-0.00897842]
 [-0.00665857]
 [-0.00447901]]",,0.0,-1.0
0,2020-03-25 14:50:00+08:00,[0.00368834],"[[-0.00132119]
 [ 0.00147004]
 [ 0.00368834]]",,0.0,0.0
0,2020-03-26 14:50:00+08:00,[0.00459933],"[[0.00045147]
 [0.00280947]
 [0.00459933]]",,0.0,0.0
0,2020-03-27 14:50:00+08:00,[0.01160869],"[[0.00867268]
 [0.0105273 ]
 [0.01160869]]",,0.9992355592796115,1.0
0,2020-03-30 14:50:00+08:00,[0.00839636],"[[0.00819819]
 [0.00868714]
 [0.00839636]]",,0.9992355592796115,1.0
0,2020-03-31 14:50:00+08:00,[0.00622087],"[[0.00620648]
 [0.00649154]
 [0.00622087]]",,0.9992355592796115,1.0
0,2020-04-01 14:50:00+08:00,[0.00437742],"[[0.00611315]
 [0.00533203]
 [0.00437742]]",,0.9992355592796115,1.0
0,2020-04-02 14:50:00+08:00,[0.00133197],"[[0.00304099]
 [0.00232257]
 [0.00133197]]",,0.0,0.0
0,2020-04-03 14:50:00+08:00,[0.00116648],"[[0.00403952]
 [0.00268883]
 [0.00116648]]",,0.0,0.0
0,2020-04-07 14:50:00+08:00,[0.00192646],"[[0.00416835]
 [0.00300084]
 [0.00192646]]",,0.0,0.0
0,2020-04-08 14:50:00+08:00,[0.00366591],"[[0.00523853]
 [0.0044714 ]
 [0.00366591]]",,0.9992355592796115,1.0
0,2020-04-09 14:50:00+08:00,[0.00133548],"[[0.0034238 ]
 [0.00235249]
 [0.00133548]]",,0.0,0.0
0,2020-04-10 14:50:00+08:00,[0.00339472],"[[0.00493285]
 [0.00422328]
 [0.00339472]]",,0.9992355592796115,1.0
0,2020-04-13 14:50:00+08:00,[-0.00532182],"[[-0.00264512]
 [-0.00399208]
 [-0.00532182]]",,0.0,-1.0
0,2020-04-14 14:50:00+08:00,[-0.00448082],"[[-0.00312521]
 [-0.00384644]
 [-0.00448082]]",,0.0,-1.0
0,2020-04-15 14:50:00+08:00,[-0.00484056],"[[-0.00298007]
 [-0.00390779]
 [-0.00484056]]",,0.0,-1.0
0,2020-04-16 14:50:00+08:00,[-0.00615873],"[[-0.0041562 ]
 [-0.00520082]
 [-0.00615873]]",,0.0,-1.0
0,2020-04-17 14:50:00+08:00,[-0.00440293],"[[-0.00312367]
 [-0.00375131]
 [-0.00440293]]",,0.0,-1.0
0,2020-04-20 14:50:00+08:00,[-0.00147799],"[[-0.00100136]
 [-0.0011972 ]
 [-0.00147799]]",,0.0,0.0
0,2020-04-21 14:50:00+08:00,[-0.00132647],"[[-0.00083437]
 [-0.00111353]
 [-0.00132647]]",,0.0,0.0
0,2020-04-22 14:50:00+08:00,[-0.00062579],"[[-0.00056573]
 [-0.00067024]
 [-0.00062579]]",,0.0,0.0
0,2020-04-23 14:50:00+08:00,[0.00349194],"[[0.00278397]
 [0.00329628]
 [0.00349194]]",,0.9992355592796115,1.0
0,2020-04-24 14:50:00+08:00,[-0.00445992],"[[-0.00143734]
 [-0.00271275]
 [-0.00445992]]",,0.0,0.0
0,2020-04-27 14:50:00+08:00,[-0.00322168],"[[-0.0016575 ]
 [-0.00237936]
 [-0.00322168]]",,0.0,0.0
0,2020-04-28 14:50:00+08:00,[-0.00529387],"[[-0.0026373 ]
 [-0.00399108]
 [-0.00529387]]",,0.0,-1.0
0,2020-04-29 14:50:00+08:00,[-0.00494581],"[[-0.00157605]
 [-0.003235  ]
 [-0.00494581]]",,0.0,0.0
