,date,return_pre,return_pre7,outcome,limit_return,prediction
0,2019-12-23 14:50:00+08:00,[0.00369224],"[[0.00469914]
 [0.00431277]
 [0.00369224]]",,0.995289533058462,1.0
0,2019-12-24 14:50:00+08:00,[0.00063117],"[[0.00141129]
 [0.00104362]
 [0.00063117]]",,0.0,0.0
0,2019-12-25 14:50:00+08:00,[-0.00180561],"[[-0.0017732 ]
 [-0.00188162]
 [-0.00180561]]",,0.0,0.0
0,2019-12-26 14:50:00+08:00,[-0.00039255],"[[-0.00015196]
 [-0.00031913]
 [-0.00039255]]",,0.0,0.0
0,2019-12-27 14:50:00+08:00,[-0.000305],"[[-0.00078353]
 [-0.00048037]
 [-0.000305  ]]",,0.0,0.0
0,2019-12-30 14:50:00+08:00,[0.00114773],"[[0.00115503]
 [0.00121378]
 [0.00114773]]",,0.0,0.0
0,2019-12-31 14:50:00+08:00,[0.00027698],"[[0.00039577]
 [0.00036638]
 [0.00027698]]",,0.0,0.0
0,2020-01-02 14:50:00+08:00,[0.00484246],"[[0.0051994 ]
 [0.00513586]
 [0.00484246]]",,0.995289533058462,1.0
0,2020-01-03 14:50:00+08:00,[0.00287002],"[[0.00332734]
 [0.00316936]
 [0.00287002]]",,0.995289533058462,1.0
0,2020-01-06 14:50:00+08:00,[0.00370289],"[[0.00497106]
 [0.00442644]
 [0.00370289]]",,0.995289533058462,1.0
0,2020-01-07 14:50:00+08:00,[0.00388392],"[[0.00557234]
 [0.00476621]
 [0.00388392]]",,0.995289533058462,1.0
0,2020-01-08 14:50:00+08:00,[0.00190119],"[[0.00434116]
 [0.00312371]
 [0.00190119]]",,0.0,0.0
0,2020-01-09 14:50:00+08:00,[-0.00035107],"[[ 6.4846128e-04]
 [ 7.9313293e-05]
 [-3.5107136e-04]]",,0.0,0.0
0,2020-01-10 14:50:00+08:00,[-8.958392e-05],"[[ 1.2611542e-03]
 [ 4.9824454e-04]
 [-8.9583918e-05]]",,0.0,0.0
0,2020-01-13 14:50:00+08:00,[-2.6382506e-05],"[[ 6.3964352e-04]
 [ 2.2588484e-04]
 [-2.6382506e-05]]",,0.0,0.0
0,2020-01-14 14:50:00+08:00,[0.00416134],"[[0.00458821]
 [0.00435281]
 [0.00416134]]",,0.995289533058462,1.0
0,2020-01-15 14:50:00+08:00,[0.00027903],"[[0.00049243]
 [0.00036688]
 [0.00027903]]",,0.0,0.0
0,2020-01-16 14:50:00+08:00,[0.00020192],"[[0.00045311]
 [0.00030227]
 [0.00020192]]",,0.0,0.0
0,2020-01-17 14:50:00+08:00,[-0.00079433],"[[-0.00050254]
 [-0.00070486]
 [-0.00079433]]",,0.0,0.0
0,2020-01-20 14:50:00+08:00,[5.023554e-05],"[[-1.8857419e-04]
 [-1.9705482e-04]
 [ 5.0235540e-05]]",,0.0,0.0
0,2020-01-21 14:50:00+08:00,[-0.0004005],"[[-0.00061922]
 [-0.00056483]
 [-0.0004005 ]]",,0.0,0.0
0,2020-01-22 14:50:00+08:00,[0.00194128],"[[0.00144006]
 [0.00165277]
 [0.00194128]]",,0.0,0.0
0,2020-01-23 14:50:00+08:00,[-8.93753e-05],"[[-9.3019754e-04]
 [-5.5826642e-04]
 [-8.9375302e-05]]",,0.0,0.0
0,2020-02-03 14:50:00+08:00,[-0.00176247],"[[-0.00319387]
 [-0.00262178]
 [-0.00176247]]",,0.0,0.0
0,2020-02-04 14:50:00+08:00,[-0.00556987],"[[-0.00605558]
 [-0.00594165]
 [-0.00556987]]",,0.0,-1.0
0,2020-02-05 14:50:00+08:00,[-0.01711233],"[[-0.01543045]
 [-0.01661316]
 [-0.01711233]]",,0.0,-1.0
0,2020-02-06 14:50:00+08:00,[-0.02813829],"[[-0.02572822]
 [-0.02722178]
 [-0.02813829]]",,0.0,-1.0
0,2020-02-07 14:50:00+08:00,[-0.00613903],"[[-0.0077456 ]
 [-0.00699085]
 [-0.00613903]]",,0.0,-1.0
0,2020-02-10 14:50:00+08:00,[-0.00102006],"[[-0.00317562]
 [-0.00202005]
 [-0.00102006]]",,0.0,0.0
0,2020-02-11 14:50:00+08:00,[0.00158492],"[[6.233156e-05]
 [8.956976e-04]
 [1.584921e-03]]",,0.0,0.0
0,2020-02-12 14:50:00+08:00,[0.00549412],"[[0.00478159]
 [0.00530522]
 [0.00549412]]",,0.9992355592796115,1.0
0,2020-02-13 14:50:00+08:00,[0.00377124],"[[0.00452586]
 [0.00428124]
 [0.00377124]]",,0.9992355592796115,1.0
0,2020-02-14 14:50:00+08:00,[0.00574442],"[[0.00676748]
 [0.00637418]
 [0.00574442]]",,0.9992355592796115,1.0
0,2020-02-17 14:50:00+08:00,[0.00492179],"[[0.00625346]
 [0.00569598]
 [0.00492179]]",,0.9992355592796115,1.0
0,2020-02-18 14:50:00+08:00,[0.00455631],"[[0.00675347]
 [0.00568679]
 [0.00455631]]",,0.9992355592796115,1.0
0,2020-02-19 14:50:00+08:00,[-0.00101127],"[[ 1.1291429e-03]
 [-6.7830086e-05]
 [-1.0112673e-03]]",,0.0,0.0
0,2020-02-20 14:50:00+08:00,[0.00296285],"[[0.00408049]
 [0.00344311]
 [0.00296285]]",,0.9992355592796115,1.0
0,2020-02-21 14:50:00+08:00,[-0.00026571],"[[ 0.00142033]
 [ 0.0005766 ]
 [-0.00026571]]",,0.0,0.0
0,2020-02-24 14:50:00+08:00,[-0.00223815],"[[ 0.0014355 ]
 [-0.00022095]
 [-0.00223815]]",,0.0,0.0
0,2020-02-25 14:50:00+08:00,[0.00105081],"[[0.00240527]
 [0.00164276]
 [0.00105081]]",,0.0,0.0
0,2020-02-26 14:50:00+08:00,[-0.0025956],"[[-0.00120346]
 [-0.00212447]
 [-0.0025956 ]]",,0.0,0.0
0,2020-02-27 14:50:00+08:00,[0.00074653],"[[-0.00080191]
 [-0.00032614]
 [ 0.00074653]]",,0.0,0.0
0,2020-02-28 14:50:00+08:00,[0.00141883],"[[0.00053758]
 [0.00079364]
 [0.00141883]]",,0.0,0.0
