,date,return_pre,return_pre7,outcome,limit_return,prediction
0,2019-12-20 14:50:00+08:00,[0.00216204],"[[0.00173316]
 [0.001016  ]
 [0.00216204]]",,0.0,0.0
0,2019-12-23 14:50:00+08:00,[-0.00080835],"[[-0.00440519]
 [-0.00285669]
 [-0.00080835]]",,0.0,0.0
0,2019-12-24 14:50:00+08:00,[0.00255452],"[[-0.00232754]
 [ 0.00095553]
 [ 0.00255452]]",,0.0,0.0
0,2019-12-25 14:50:00+08:00,[-0.0016524],"[[-0.00164916]
 [-0.00106747]
 [-0.0016524 ]]",,0.0,0.0
0,2019-12-26 14:50:00+08:00,[-0.00024076],"[[-1.9135140e-04]
 [-6.7926943e-05]
 [-2.4075992e-04]]",,0.0,0.0
0,2019-12-27 14:50:00+08:00,[-0.00164863],"[[ 0.00180104]
 [ 0.00086781]
 [-0.00164863]]",,0.0,0.0
0,2019-12-30 14:50:00+08:00,[-0.00382353],"[[ 0.00229403]
 [-0.00133595]
 [-0.00382353]]",,0.0,0.0
0,2019-12-31 14:50:00+08:00,[-0.00155756],"[[ 0.002086  ]
 [-0.00027223]
 [-0.00155756]]",,0.0,0.0
0,2020-01-02 14:50:00+08:00,[-0.00174846],"[[ 0.00148586]
 [-0.00095869]
 [-0.00174846]]",,0.0,0.0
0,2020-01-03 14:50:00+08:00,[0.00278093],"[[0.00469279]
 [0.00360579]
 [0.00278093]]",,0.995289533058462,1.0
0,2020-01-06 14:50:00+08:00,[-0.00118516],"[[ 0.00083922]
 [-0.00108259]
 [-0.00118516]]",,0.0,0.0
0,2020-01-07 14:50:00+08:00,[-0.00362666],"[[-0.00429482]
 [-0.00426687]
 [-0.00362666]]",,0.0,-1.0
0,2020-01-08 14:50:00+08:00,[0.0026121],"[[0.00184101]
 [0.00212369]
 [0.0026121 ]]",,0.0,0.0
0,2020-01-09 14:50:00+08:00,[-0.00178326],"[[-0.00207318]
 [-0.00203625]
 [-0.00178326]]",,0.0,0.0
0,2020-01-10 14:50:00+08:00,[-0.00311812],"[[-0.00375114]
 [-0.00362287]
 [-0.00311812]]",,0.0,-1.0
0,2020-01-13 14:50:00+08:00,[0.00375997],"[[0.00428949]
 [0.00435424]
 [0.00375997]]",,0.995289533058462,1.0
0,2020-01-14 14:50:00+08:00,[0.00296971],"[[0.0031378 ]
 [0.00312608]
 [0.00296971]]",,0.995289533058462,1.0
0,2020-01-15 14:50:00+08:00,[-0.00181074],"[[ 1.8958487e-03]
 [-8.3403662e-05]
 [-1.8107407e-03]]",,0.0,0.0
0,2020-01-16 14:50:00+08:00,[0.00111418],"[[0.00164821]
 [0.00136423]
 [0.00111418]]",,0.0,0.0
0,2020-01-17 14:50:00+08:00,[-0.00200978],"[[-0.00231529]
 [-0.00232492]
 [-0.00200978]]",,0.0,-1.0
0,2020-01-20 14:50:00+08:00,[-0.00164226],"[[-0.00048074]
 [-0.00055435]
 [-0.00164226]]",,0.0,0.0
0,2020-01-21 14:50:00+08:00,[-0.00331446],"[[-0.00072896]
 [-0.00155558]
 [-0.00331446]]",,0.0,0.0
0,2020-01-22 14:50:00+08:00,[-0.00105461],"[[ 1.2293272e-03]
 [-6.3419342e-05]
 [-1.0546092e-03]]",,0.0,0.0
0,2020-01-23 14:50:00+08:00,[-0.00135198],"[[-0.00176039]
 [-0.00179004]
 [-0.00135198]]",,0.0,0.0
0,2020-02-03 14:50:00+08:00,[0.00015515],"[[-0.00594665]
 [-0.00319921]
 [ 0.00015515]]",,0.0,0.0
0,2020-02-04 14:50:00+08:00,[0.00171852],"[[-0.02607946]
 [-0.0123499 ]
 [ 0.00171852]]",,0.0,0.0
0,2020-02-05 14:50:00+08:00,[-0.00256217],"[[-0.03109936]
 [-0.02230503]
 [-0.00256217]]",,0.0,-1.0
0,2020-02-06 14:50:00+08:00,[0.00579257],"[[-0.00971211]
 [ 0.00185103]
 [ 0.00579257]]",,0.0,0.0
0,2020-02-07 14:50:00+08:00,[0.0037866],"[[0.01454505]
 [0.00886094]
 [0.0037866 ]]",,0.9992355592796115,1.0
0,2020-02-10 14:50:00+08:00,[-0.0011649],"[[ 0.00741338]
 [ 0.00272955]
 [-0.0011649 ]]",,0.0,0.0
0,2020-02-11 14:50:00+08:00,[0.00150208],"[[0.00599112]
 [0.00290232]
 [0.00150208]]",,0.0,0.0
0,2020-02-12 14:50:00+08:00,[0.00175629],"[[0.00065788]
 [0.00164417]
 [0.00175629]]",,0.0,0.0
0,2020-02-13 14:50:00+08:00,[0.00208998],"[[0.0050715 ]
 [0.0015033 ]
 [0.00208998]]",,0.0,0.0
0,2020-02-14 14:50:00+08:00,[0.00644334],"[[0.00166693]
 [0.00262158]
 [0.00644334]]",,0.0,0.0
0,2020-02-17 14:50:00+08:00,[0.0020436],"[[0.00279823]
 [0.00291966]
 [0.0020436 ]]",,0.9992355592796115,1.0
0,2020-02-18 14:50:00+08:00,[0.00506764],"[[0.00702074]
 [0.0059601 ]
 [0.00506764]]",,0.9992355592796115,1.0
0,2020-02-19 14:50:00+08:00,[0.0059178],"[[0.00606624]
 [0.00619937]
 [0.0059178 ]]",,0.9992355592796115,1.0
0,2020-02-20 14:50:00+08:00,[0.00164338],"[[0.00355326]
 [0.00257849]
 [0.00164338]]",,0.0,0.0
0,2020-02-21 14:50:00+08:00,[0.00267803],"[[0.00334292]
 [0.00281666]
 [0.00267803]]",,0.9992355592796115,1.0
0,2020-02-24 14:50:00+08:00,[-0.0020663],"[[ 0.00093181]
 [-0.00065725]
 [-0.0020663 ]]",,0.0,0.0
0,2020-02-25 14:50:00+08:00,[0.00253689],"[[0.00550008]
 [0.00338166]
 [0.00253689]]",,0.9992355592796115,1.0
0,2020-02-26 14:50:00+08:00,[0.00267095],"[[0.0001267 ]
 [0.00105286]
 [0.00267095]]",,0.0,0.0
0,2020-02-27 14:50:00+08:00,[0.00359829],"[[-0.00177272]
 [ 0.00101949]
 [ 0.00359829]]",,0.0,0.0
0,2020-02-28 14:50:00+08:00,[0.00865756],"[[0.00268094]
 [0.00529274]
 [0.00865756]]",,0.9992355592796115,1.0
